eta_a,eta_e,eta_z,eta_r
-1.33435637988017,0.0155371594682794,0.439819782504199,0.260615699820607
-0.860597679039861,-0.00238148723975959,0.144624621571375,0.0160471744969196
-0.618878298986821,-0.00457307202328933,0.141536526743538,0.027812739176463
-1.10418033764082,-0.0083656107201112,-0.0709216298774234,-0.105455032116218
-0.0437401012240602,0.0224365441754465,1.37737702683126,-0.178253664493085
-0.0520040330999451,-0.0116639600882665,-0.376975803534316,0.202462123940233
-0.66000305459579,0.00640862770668094,0.579109631852419,-0.0427004147247084
0.415301195672091,-0.0202767447061635,-0.413484983010939,-0.109069506229204
-0.183188989884368,0.02139845867923,1.1316479342995,-0.232504647849913
-0.140642519426144,0.0169497786538421,0.612931344887035,0.0544849430739068
0.0865434490419466,-0.00354485181254444,-0.163981713813517,0.162205644774447
0.108363613295195,0.0144755429972032,0.857872542347972,-0.153391411098492
-0.447578819245713,0.00194216514702934,-0.0314055234903375,0.229738179420755
-0.309013961491434,-0.0044274363331973,0.0517505599401756,-0.0478380331163718
-1.24090080373899,0.020714333349954,0.899346928855782,-0.364142187695752
0.698541688411241,-0.00995755800010301,-0.534372639041772,0.0468427153548026
-0.231709714278363,0.00514211866181304,-0.0122928664143959,0.142206152184873
0.641315149400295,0.00901098672012871,0.542576439372854,-0.0863110050657748
2.08392951411494,0.00211576586261605,0.401762768748722,-0.336046080870313
1.49150145603251,-0.0317200333444528,-1.72361252580967,0.336547484018412
0.847749016224995,0.0162881993627383,0.699147426473537,-0.26728242099772
0.650382416272308,0.00634464295010945,-0.179676584945841,0.309649500716069
0.228700781122284,-0.0100009886382699,-0.563134498841891,0.10945532454847
-2.73020369839338,-0.0187031348847894,-1.4071014108748,-0.319630268672372
-4.11356642607571,0.0227052404940075,-0.265939481471386,0.0153576241070394
-2.1403418272877,0.00531271738813925,-0.513703260567637,0.119853876357514
-5.00597300766692,0.0576665692331441,1.39498433320803,0.0855928587738371
0.0228191381527907,-0.0178594580642127,-0.656837213298412,-0.255824384668623
-0.908711097960205,0.00265616124422171,-0.306863292594172,0.162561762874252
-0.830383556974664,0.00979999740196619,0.270376576872602,-0.078790004786629
-1.40364950410352,-0.00865783239526911,-0.75411445704111,-0.0223875870286113
-1.42001602157356,-0.0139102958743019,-0.984710289143232,0.0304747701406143
