eta_a,eta_e,eta_z,eta_r
-0.88720700286357,0.0348951510508187,0.566996756219016,-0.111938074974221
-1.55618001452246,0.00106970456971971,0.0264544641546504,0.158407881643536
-2.69590315649684,0.0133320451106008,0.281903902992442,-0.0446043431864042
-2.22917562839656,-0.0113123189868733,0.0960456638804644,-0.343618090313858
-0.53854698971759,0.0187220221905272,0.446751566810231,-0.134566716478288
-1.57132423792853,0.0234999365626312,0.368139361600272,-0.0585613046664882
-0.382210266647522,-0.0180087136467559,0.0316841975522892,-0.314126091550443
-0.827911543323098,-0.011798434977251,-1.00610637630928,-0.0601307346344482
-0.486095895113271,0.0215744313620452,0.365084649065427,-0.0483321970947415
-0.972538431342749,0.00466701984382289,0.0339759072861867,0.112909485007683
0.258110762965805,-0.00480726566726024,0.335221341271698,-0.367267101692058
0.642759338561762,0.00805895082055506,0.0162214819849663,-0.108492575903179
2.37530916160637,0.00524333580902195,0.413057286415085,-0.113644333640694
1.08971357930015,-0.011675655279149,-0.464094972275918,0.0453187560498531
2.32876161663167,0.00551213693724096,0.444679294588367,0.0118794836347046
0.733247148537095,-0.0222019056996145,-0.486066073746392,0.0365919305697086
-0.836261647802527,0.0201329774930725,0.267298496298461,0.211030054684778
-0.715035105974888,-0.000208723694216322,0.148808798827619,-0.0166000134217374
-0.749053137817597,-0.00322673352828928,0.220311353477592,-0.002980154714327
-1.45465993686799,-0.00837151045511572,0.122642950473402,-0.140583107316238
1.94351182435112,0.0277381584868529,0.734512642076783,-0.232760951836547
-0.791116342856205,-0.0130279750373468,-0.0844667349770022,0.118318185766942
-0.233297435516167,0.00746713909835306,0.502228518591372,-0.105975205705301
-0.841782657162871,-0.0247156714747934,0.0483872303139254,-0.136688381591178
1.23200424123842,0.0235609848239877,0.693803250929117,-0.275138056135491
0.389133385820372,0.0154287917209195,0.499138586916276,-0.0173897154703553
-0.613913240068795,-0.00728775873579517,0.125665805697077,0.106133378297216
0.990412861278995,0.0137969589180406,0.633075277523943,-0.191769935692163
-1.00968421688591,-0.000930253595625002,0.221068283929845,0.171847139104373
-0.921607176780825,-0.00798983837193672,0.328163955064518,-0.059037462800267
-0.0359685548260761,0.0195096862473638,0.651681029991536,-0.406824935446354
0.285840490758235,-0.0127654026879904,-0.353051917772694,-0.0308243803221009
-0.38527913159663,0.00421415109796404,0.0599358317245546,0.0770397945970488
0.868230439155568,0.00695363143181274,0.477078853459629,-0.102571746604818
1.80410490440594,-0.00507163174290704,0.497642921510243,-0.302144186865541
0.245764480398585,-0.0309052137462979,-1.40089222975602,0.294709625497646
1.21768001023195,0.0148609841074507,0.521011331964084,-0.21472343688842
-0.0570536746443993,0.00471813692419824,-0.0403898564138997,0.357494136888324
-0.772517641050563,-0.0114403316685261,-0.284751574995029,0.19913789821444
-3.17674717324017,-0.0179451029409452,-1.11432769854631,-0.309817660648705
-3.58951293020924,0.0254510065900354,-0.32221354590895,-0.042446706020991
-2.35584628821097,0.00553741267787253,-0.392789531456056,0.077881698477976
-2.23615811558923,0.0641287526281708,0.671449479440731,-0.037617466495514
-0.992961570012031,-0.0269513818540947,-0.160859014622019,-0.323708640193507
-0.933020149225481,0.0021655129900397,-0.257637830111279,0.0533383441681126
-0.570535939394464,0.00783255060874309,0.248299073302226,-0.157864218458383
-1.48800448349402,-0.00887231003751792,-0.624495573379174,-0.153371381472815
-1.60420418100753,-0.0118267172522043,-0.862584611101484,-0.12982132858811
