eta_a,eta_e,eta_z,eta_r
-0.38066068804268,0.00816553573795075,0.745050644251518,-0.0194895475850161
0.456710456659172,-0.00650475063356044,0.254775519297211,0.15362481588162
-0.179602869500696,0.00363450343468108,0.775473696644339,-0.419647356363341
-0.895120983084246,0.00936312710288907,0.287562993050005,0.11430834534527
1.97877829787386,-0.0235485395621112,-0.377393121383316,-0.212716647418196
2.18679754059004,-0.0172363570892858,-0.391498495213327,0.0660631069999143
1.77097319447038,0.0226418686964334,1.32001676090337,2.54925142668117e-05
3.45980120975597,-0.0214617462144131,-0.306989235563116,-0.142106217620436
0.228621873537817,0.00812226655233883,0.0473822119778148,-0.0936132414394031
-1.20216647224284,0.0240149357357573,0.304575519843633,-0.0175784612638748
0.0396016359670575,0.00331758083175129,-0.351116091202619,0.109671210266999
1.66015574094059,-0.0204620130463712,-0.901984409687918,-0.225984528544012
0.706291424312314,0.000323261839079318,-0.537585551262654,-0.125493536561695
-0.589871260993574,0.0139555276024437,-0.403533308875437,0.110273117595947
-1.79128640789809,0.00200257021959316,-1.01438773782538,0.423687413017775
-2.57810904800097,-0.0192397491943652,-1.47208646031257,-0.0531237879007746
-2.08116415231663,0.0327180098326021,0.895580310698036,-0.0398246928612077
-1.05169208729557,0.00332896382612968,-0.200553577716301,0.221269723115108
-2.96677936616633,0.0140398726600689,0.203172048827196,0.034511647235155
-1.67418411242201,-0.00539148928373412,-0.270216411345756,-0.28469496478909
-1.22487287189047,0.020423565501634,0.590812758533668,-0.0558701380387484
-2.4264100777992,0.0251009211837582,0.484834582371588,0.066751379235534
0.317955104451548,-0.00955852223595642,-0.323634330417405,-0.242134468086506
-0.852779302180169,-0.0130918125111081,-1.06689734305826,0.100771105106846
-1.14895839781744,0.021353834439832,0.545619826044959,0.0763399486034311
-0.966997976332564,0.00487090752425858,-0.0139661278616116,0.232167282031607
0.134686283839026,-0.00114972440532864,0.298755930022069,-0.303222538313811
-0.0402390643926927,0.00753877793674369,0.212400518021725,0.00489382791359294
1.90807172560839,0.0072562871630301,0.610673522820608,-0.047985574712289
1.22611905432842,-0.0119639102528342,-0.485370545450413,0.141017674650212
2.04934185613766,0.00560517079947259,0.632303025620755,0.0376090437420446
1.48586854990014,-0.0219540569578135,-0.685779130195978,0.0676680546792519
-1.33435637988017,0.0155371594682795,0.439819782504199,0.260615699820607
-0.860597679039865,-0.00238148723975955,0.144624621571374,0.0160471744969195
-0.618878298986817,-0.00457307202328915,0.141536526743535,0.0278127391764625
-1.10418033764082,-0.00836561072011096,-0.0709216298774228,-0.105455032116219
-0.0437401012240649,0.0224365441754466,1.37737702683126,-0.178253664493085
-0.0520040330999512,-0.0116639600882666,-0.376975803534316,0.202462123940233
-0.660003054595788,0.00640862770668125,0.579109631852417,-0.0427004147247093
0.415301195672089,-0.0202767447061636,-0.413484983010938,-0.109069506229203
-0.183188989884382,0.0213984586792301,1.1316479342995,-0.232504647849912
-0.140642519426131,0.0169497786538424,0.612931344887031,0.0544849430739061
0.0865434490419525,-0.00354485181254434,-0.163981713813519,0.162205644774446
0.108363613295192,0.0144755429972033,0.857872542347973,-0.153391411098492
-0.447578819245717,0.00194216514702947,-0.0314055234903386,0.229738179420755
-0.309013961491438,-0.00442743633319723,0.0517505599401763,-0.0478380331163717
-1.240900803739,0.0207143333499544,0.899346928855786,-0.364142187695751
0.69854168841125,-0.00995755800010286,-0.534372639041773,0.0468427153548024
-0.231709714278366,0.00514211866181325,-0.0122928664143955,0.142206152184873
0.641315149400298,0.00901098672012886,0.542576439372852,-0.0863110050657748
2.08392951411495,0.0021157658626162,0.401762768748718,-0.336046080870313
1.49150145603252,-0.031720033344453,-1.72361252580967,0.336547484018412
0.847749016224996,0.0162881993627384,0.699147426473537,-0.26728242099772
0.650382416272315,0.00634464295010938,-0.179676584945846,0.309649500716069
0.2287007811223,-0.0100009886382699,-0.563134498841897,0.109455324548468
-2.73020369839337,-0.0187031348847889,-1.4071014108748,-0.319630268672374
-4.11356642607572,0.0227052404940083,-0.265939481471385,0.0153576241070371
-2.14034182728772,0.00531271738813954,-0.513703260567636,0.119853876357513
-5.00597300766698,0.0576665692331448,1.39498433320804,0.0855928587738384
0.0228191381527902,-0.0178594580642124,-0.656837213298412,-0.255824384668623
-0.908711097960216,0.00265616124422211,-0.306863292594167,0.162561762874254
-0.830383556974684,0.00979999740196659,0.270376576872604,-0.0787900047866275
-1.40364950410353,-0.00865783239526862,-0.754114457041106,-0.0223875870286094
-1.42001602157358,-0.0139102958743015,-0.984710289143226,0.0304747701406183
